region_name,province_name,year,area,population,population_density,temp_mean,total_precip,snowfall,precip_hours,sunshine_hours,grdp_per_capita,monthly_income_per_capita,central_administrated,airport,maritime_port,predicted_migration_rate(‰)
Đồng bằng sông Hồng,Hà Nội,2025,3358.6,8815.89415,2624.871717382243,23.815,1801.1609999999998,0.0,2104.384,146108.634,170.753,7.9275,1,1,0,6.869705
Đồng bằng sông Hồng,Vĩnh Phúc,2025,1235.2,1240.1269999999997,1003.988827720207,23.715,1744.4789999999998,0.0,2159.604,146581.578,147.6585,6.132,0,0,0,1.2829024
Đồng bằng sông Hồng,Bắc Ninh,2025,822.7,1566.68295,1904.3186459219642,23.815,1855.8329999999996,0.0,2145.5480000000002,148241.892,168.45399999999998,6.0375000000000005,0,0,0,28.242294
Đồng bằng sông Hồng,Quảng Ninh,2025,6177.8,1414.6055,228.98208099970861,23.415,2124.369,0.0,2715.82,170164.65,258.0105,6.195,0,1,1,1.27126
Đồng bằng sông Hồng,Hải Dương,2025,1668.2,2000.8999499999998,1199.4364884306435,23.715,1818.2459999999999,0.0,2162.616,152258.91,108.78449999999998,6.174,0,0,0,-0.79569435
Đồng bằng sông Hồng,Hải Phòng,2025,1561.8,2153.6675999999998,1378.9650403380713,23.715,1772.8199999999997,0.0,2029.084,163167.684,213.38899999999998,7.381500000000001,1,1,4,5.959122
Đồng bằng sông Hồng,Hưng Yên,2025,930.3,1333.5069999999998,1433.4161023325807,23.815,1782.87,0.0,2069.244,148067.544,127.80349999999999,6.1635,0,0,0,2.2781582
Đồng bằng sông Hồng,Thái Bình,2025,1586.4,1916.5026999999998,1208.0828920827028,24.015,1738.6499999999999,0.0,1974.868,159207.78,71.89599999999999,5.985,0,0,2,-2.764467
Đồng bằng sông Hồng,Hà Nam,2025,862.0,906.1513999999999,1051.2197215777262,23.815,1838.8484999999998,0.0,2066.232,151125.648,110.87449999999998,5.88,0,0,0,-1.2252942
Đồng bằng sông Hồng,Nam Định,2025,1668.5,1920.8164499999998,1151.2235241234641,24.015,1743.9764999999998,0.0,1992.94,158749.866,59.460499999999996,6.2265,0,0,2,-2.9834201
Đồng bằng sông Hồng,Ninh Bình,2025,1386.8,1042.43545,751.6840568214594,23.915,1793.7239999999997,0.0,1981.896,156298.974,98.33449999999999,6.195,0,0,0,-1.3085673
Trung du và miền núi phía Bắc,Hà Giang,2025,7929.5,921.8838999999999,116.26002900561194,22.915,2690.5859999999993,0.0,3598.3360000000002,152137.668,40.4415,2.5725000000000002,0,0,0,-3.9184294
Trung du và miền núi phía Bắc,Cao Bằng,2025,6700.3,564.1471499999999,84.19729713594911,21.515,1829.301,0.0,2563.212,148683.774,46.815999999999995,2.7300000000000004,0,0,0,-3.8547063
Trung du và miền núi phía Bắc,Bắc Kạn,2025,4860.0,333.529,68.62736625514404,22.115000000000002,2135.1225,0.0,2857.384,143677.782,58.729,2.8875,0,0,0,-2.7845218
Trung du và miền núi phía Bắc,Tuyên Quang,2025,5867.9,832.3507499999998,141.84814840062032,23.615000000000002,2047.5869999999998,0.0,2303.176,144696.816,62.3865,3.8745000000000003,0,0,0,-3.6713414
Trung du và miền núi phía Bắc,Lào Cai,2025,6364.0,798.87605,125.53049182903833,22.915,2427.7784999999994,0.0,3657.572,172275.864,100.63349999999998,3.7275,0,0,0,-2.7273948
Trung du và miền núi phía Bắc,Yên Bái,2025,6887.7,876.2900999999999,127.22535824731042,23.215,2345.067,0.0,2623.452,147525.462,57.78849999999999,3.6750000000000003,0,0,0,-3.750918
Trung du và miền núi phía Bắc,Thái Nguyên,2025,3526.6,1381.89205,391.84825327510913,23.115000000000002,2132.6099999999997,0.0,2496.948,141164.766,130.72949999999997,5.596500000000001,0,0,0,-1.3531886
Trung du và miền núi phía Bắc,Lạng Sơn,2025,8310.1,826.1896999999999,99.41994681171104,21.615000000000002,1603.0754999999997,0.0,2250.968,155379.138,64.0585,3.3600000000000003,0,0,0,-3.8031082
Trung du và miền núi phía Bắc,Bắc Giang,2025,3895.5,1979.8691499999998,508.2451931716082,23.515,1908.0929999999996,0.0,2221.852,149848.098,107.1125,5.376,0,0,0,-1.5707314
Trung du và miền núi phía Bắc,Phú Thọ,2025,3534.6,1563.7191499999997,442.4034261302551,23.315,1913.8214999999998,0.0,2250.968,146737.89,72.94099999999999,4.9559999999999995,0,0,0,-3.0738068
Trung du và miền núi phía Bắc,Điện Biên,2025,9541.3,663.2212999999999,69.5105803192437,22.115000000000002,2243.7629999999995,0.0,3005.976,178911.108,49.324,2.499,0,1,0,-3.476212
Trung du và miền núi phía Bắc,Lai Châu,2025,9068.8,502.0494499999999,55.36007520289343,19.715,2200.0454999999997,0.0,3130.472,180180.642,59.2515,2.625,0,0,0,-3.4632049
Trung du và miền núi phía Bắc,Sơn La,2025,14123.5,1347.34145,95.39713597904202,21.515,1458.657,0.0,1866.436,185947.152,57.892999999999994,2.7300000000000004,0,0,0,-3.4740062
Trung du và miền núi phía Bắc,Hòa Bình,2025,4590.6,905.75555,197.30657212564805,24.115000000000002,1824.2759999999998,0.0,2074.264,147752.916,80.67399999999999,3.7800000000000002,0,0,0,-3.2620804
Bắc Trung Bộ,Thanh Hóa,2025,11114.7,3817.05975,343.42445140219706,24.215,1723.8764999999999,0.0,1846.356,163804.956,84.018,5.3235,0,1,1,-2.3222847
Bắc Trung Bộ,Nghệ An,2025,16481.6,3523.0548499999995,213.75684702941462,24.815,1757.2424999999998,0.0,1933.704,164825.994,63.640499999999996,4.641,0,1,1,-4.0244427
Bắc Trung Bộ,Hà Tĩnh,2025,5990.7,1349.3105499999997,225.2342046839267,24.715,2375.9204999999997,0.0,2561.204,169585.494,88.61599999999999,4.357500000000001,0,0,1,-3.3035703
Bắc Trung Bộ,Quảng Bình,2025,8000.0,938.0325499999999,117.25406874999999,25.215,2425.6679999999997,0.0,3023.044,176865.024,67.61149999999999,4.389,0,1,1,-3.9050927
Bắc Trung Bộ,Quảng Trị,2025,4621.7,668.4993,144.64359434839994,25.515,2436.3209999999995,0.0,2811.2,181726.728,84.5405,4.095,0,0,1,-3.6942353
Bắc Trung Bộ,Huế,2025,4902.4,1195.2842999999998,243.81615127284593,25.615000000000002,2925.4545,0.0,2939.712,183573.414,70.851,5.3865,1,1,1,-1.5953071
Duyên hải Nam Trung Bộ,Đà Nẵng,2025,1284.9,1288.1060499999999,1002.495174721768,25.915,2320.1429999999996,0.0,2945.736,195818.856,122.47399999999999,7.035,1,1,1,11.941212
Duyên hải Nam Trung Bộ,Quảng Nam,2025,10574.7,1562.5620499999998,147.76419662023505,25.815,2569.4834999999994,0.0,2928.668,183217.704,86.6305,4.305,0,1,2,-2.575382
Duyên hải Nam Trung Bộ,Quảng Ngãi,2025,5155.8,1275.80425,247.45029869273438,26.115000000000002,2622.6479999999997,0.0,2995.936,201945.084,115.99499999999999,4.4625,0,0,1,-2.9402788
Duyên hải Nam Trung Bộ,Bình Định,2025,6066.2,1538.1513,253.56092776367416,26.015,2156.8304999999996,0.0,2960.796,208983.132,89.1385,4.9875,0,1,1,-2.9173987
Duyên hải Nam Trung Bộ,Phú Yên,2025,5023.4,896.5494999999999,178.47463869092644,26.015,1764.7799999999997,0.0,2771.04,208422.012,74.195,4.158,0,1,2,-3.767612
